ano,local,autor,titulo,link
2024,Cáceres,Neurodiversity at Work: ‘An open mindset is as important as open source’Ximena Orjuela (Team Inc Consulting)SpanishAllTalk description¡Descubre cómo una open mindset puede transformar tu equipo y tu vida!En esta charla innovadora y emocionante,"te llevaré en un viaje a través del mundo de la neurodiversidad y su impacto en el entorno laboral. Con una combinación única de experiencia personal y profesional, exploraremos las barreras que enfrentan las personas neurodiversas y cómo la apertura y la inclusión pueden convertirse en potentes motores de innovación y colaboración.¿Por qué asistir a esta charla?Historias Inspiradoras: Conoce la historia de mi hermana, una brillante ingeniera de software que ha enfrentado y superado enormes desafíos debido a su neurodiversidad. Su lucha y triunfo te motivarán y te darán una nueva perspectiva sobre el potencial humano.Conexión Personal: Como mujer también ha vivido en carne propia la discriminación y el desafío de comunicarse en un idioma extranjero. Su enfoque empático y auténtico te permitirá conectar de manera profunda con los temas tratados.Conocimiento Práctico: Aprende cómo las empresas líderes como BBC, SAP, Microsoft y Deloitte están aprovechando el talento neurodiverso para impulsar la innovación. Descubre estrategias concretas para fomentar un ambiente de trabajo inclusivo y diverso.Impacto Social y Empresarial: Entiende cómo la inclusión de la neurodiversidad no solo es un imperativo moral, sino también una ventaja competitiva. Verás cómo la diversidad de pensamiento puede llevar a soluciones más creativas y efectivas.Temas Clave:Definición y Conciencia: ¿Qué es la neurodiversidad y por qué es crucial reconocerla en el entorno laboral?
Desafíos y Soluciones: Exploración de los retos diarios que enfrentan las personas con TDAH, autismo y dislexia, y cómo las empresas pueden adaptarse para apoyar mejor a estos empleados.Ejemplos Reales y Casos de Éxito: Historias de éxito de empresas que han integrado efectivamente a empleados neurodiversos y los beneficios que han obtenido.
Prácticas de Inclusión: Estrategias para crear políticas inclusivas, adaptar espacios de trabajo y fomentar una cultura de apoyo y comprensión.¿Quién debería asistir?Esta charla es esencial para TODOSSSS, entre ellos líderes empresariales, gerentes de recursos humanos, profesionales de la tecnología, y cualquier persona interesada en fomentar un ambiente de trabajo inclusivo y diverso. También es invaluable para amigos y familiares de personas neurodiversas que buscan entender y apoyar mejor a sus seres queridos.About the speaker¿Quién eres?Ximena es Publicista y una profesional de Relaciones Públicas con más de 10 años de experiencia colaborando con startups y scaleups en una amplia gama de áreas. Ha apoyado a comunidades, actualmente como organizadora de mad_in_api, una comunidad de Google Cloud con Google España, y ha contribuido a programas de aceleración para startups como “Google for Startups” en Latinoamérica.¿Por qué quieres que la gente sepa de ti?Como Embajadora de WTM, ella tiene como objetivo ser una voz de apoyo para la población neurodiversa en la industria de TI, particularmente para las mujeres. Basándose en su experiencia personal, estudiando neuroeducación y emergencias psicologicas e investigado ampliamente sobre neurodiversidad con aún mes motivación al tener un círculo de parientes neurodiversos que trabajan en la industria de TI.¿Quién es tu miembro favorito de One Direction?Todos, porque decidieron “Diverse direction”…",https://devopsdays.org/events/2024-caceres/program/neurodiversity
2024,Cáceres,Building the Largest Raspberry Pi Kubernetes PostgreSQL ClusterGuillermo Ruiz (AWS) and Jorge Solórzano (OnGres)EnglishAllTalk descriptionImagine a cutting-edge IoT endeavor where 63 Raspberry Pis converge into a powerhouse of distributed computing prowess. Welcome to Stackgres: a groundbreaking open-source solution marrying Kubernetes orchestration with PostgreSQL’s robustness. The mission? Redefine scalability,"reliability, and performance benchmarks in IoT infrastructure. Dive into our journey of collaborative development, where we overcame challenges and embraced adventured to build this cluster.About the speakersGuillermo RuizDeveloper Advocate with roots in infrastructure and a passion for Observability, IoT, robotics and cybersecurity. Co-founder of a trailblazing startup and architect of services across leading cloud platforms. Bridging the gap between code and community.Jorge SolórzanoJava developer, Postgres advocate, and Kubernetes enthusiast. IT specialist with a strong focus on Open Source technologies. A natural self-learner, always driven by curiosity and a passion for solving complex problems.",https://devopsdays.org/events/2024-caceres/program/raspi-cluster
2024,Cáceres,KubeVirt: Creando Máquinas Virtuales en un Clúster de KubernetesDiego Durán Rodríguez (Sngular)SpanishAllTalk descriptionIntroducciónLa virtualización y la orquestación de contenedores son dos tecnologías fundamentales en el mundo de la infraestructura de TI moderna. Kubernetes,"como orquestador de contenedores líder, ha revolucionado la forma en que desplegamos y gestionamos aplicaciones. Sin embargo, ¿qué sucede cuando necesitamos ejecutar cargas de trabajo tradicionales, como máquinas virtuales (VM)? Aquí es donde entra en juegoKubeVirt.¿Qué es KubeVirt?KubeVirtes una extensión de Kubernetes que permite a los administradores y desarrolladores ejecutar máquinas virtuales junto con contenedores en un mismo clúster. En lugar de tener dos plataformas separadas (una para contenedores y otra para VM), KubeVirt unifica ambos mundos. Esto es especialmente útil cuando se trata de migrar aplicaciones heredadas o cuando se requiere una mayor flexibilidad en la elección de la tecnología de implementación.Beneficios de KubeVirt1. Consolidación de recursosAl combinar máquinas virtuales y contenedores en un solo clúster, se pueden aprovechar los recursos de manera más eficiente. No es necesario mantener dos infraestructuras separadas, lo que reduce la complejidad y los costos operativos.2. FlexibilidadKubeVirt permite a los equipos de operaciones y desarrollo elegir la mejor tecnología para cada carga de trabajo. Las aplicaciones basadas en contenedores pueden coexistir con aplicaciones heredadas en el mismo entorno.3. Integración con herramientas de KubernetesKubeVirt se integra perfectamente con las herramientas y características nativas de Kubernetes, como el escalado automático y la gestión de recursos. Esto facilita la administración y el monitoreo de las máquinas virtuales.Casos de uso1. Migración gradualLas organizaciones que desean modernizar sus aplicaciones pueden utilizar KubeVirt para migrar gradualmente las máquinas virtuales a un entorno basado en contenedores. Esto permite una transición sin problemas sin afectar la disponibilidad de las aplicaciones.2. Desarrollo y pruebasLos desarrolladores pueden usar KubeVirt para crear entornos de desarrollo y pruebas que incluyan tanto VM como contenedores. Esto facilita la validación de aplicaciones antes de implementarlas en producción.3. Aplicaciones heredadasLas aplicaciones heredadas que no se pueden refactorizar fácilmente pueden ejecutarse en máquinas virtuales dentro de un clúster de Kubernetes. KubeVirt proporciona una solución para mantener estas aplicaciones mientras se adopta gradualmente la arquitectura de contenedores.Mejores prácticas1. Planificación de recursosEs importante asignar recursos adecuados a las máquinas virtuales y contenedores. KubeVirt utiliza las mismas políticas de escalado que Kubernetes, por lo que es fundamental comprender cómo funciona la escalado de recursos.2. MonitoreoUtiliza herramientas de monitoreo para supervisar tanto para las máquinas virtuales como para los contenedores. Esto ayudará a identificar cuellos de botella y optimizar el rendimiento.3. SeguridadAplica las mismas prácticas de seguridad a las máquinas virtuales que a los contenedores. Esto incluye la segmentación de red, el acceso a volúmenes y la autenticación.About the speakerAmante de la automatización de tareas y optimización de procesos en el ciclo de vida del software desde hace más de 10 años. Mi primer contacto con una línea de comandos fue a los 7 años con un IBM 386DX, actualmente trabajo como SRE & DevOps en Sngular y siempre evolucionando con mi laboratorio formado por 24 SBC.",https://devopsdays.org/events/2024-caceres/program/kubevirt
2024,Cáceres,"Future Outlook of Site Reliability EngineersRui (Christina) Zhu (Meta)EnglishAllTalk descriptionThe talk covers the history of SRE, from its origins at Google to its industry-wide adoption, including Meta’s Production Engineering approach. Rui discusses key trends shaping the field, including cloud-native technologies, AI integration, edge computing, security practices, and sustainability. The presentation explores challenges facing SREs, such as the skills gap and evolving security landscape, while highlighting opportunities for innovation and growth. Rui provides practical strategies for career advancement in SRE, emphasizing continuous learning, community engagement, personal branding, and embracing challenges. The talk concludes with insights into the positive job outlook for SREs and the importance of adaptability in shaping technology’s future.About the speakerBorn and raised in mainland China, have lived and worked across the globe","Chengdu, Istanbul, Shanghai, Hong Kong, Dublin and London, have extensive experiences in talent attraction domain, currently working in Meta as their senior international talent partner, with DEI in my heart, strive to help bring equal opportunities to everyone.",https://devopsdays.org/events/2024-caceres/program/ai-boost
2024,Cáceres,API Testing within CI/CDFran Guerrero (Paradigma)SpanishAllTalk descriptionAPI Testing has been a challenge for Testers and tools like Postman have made this task easier thanks to the manual creation of request collections. But how can we setup API automated tests using Postman and launch these tests in containers? And CI/CD pipelines?I will explore 3 key points in automating API tests with usual tools like Postman: the creation of automated tests from Postman,"how to run your request collections and their tests using Docker as well as the appropriate containers for them and how API tests are integrated into a CI/CD pipeline in a simple way using Docker & GitlabCI.About the speakerA highly efficient and methodical Quality Assurance Engineer who has considerable experience on managing and leading teams, implementing effective quality processes.An Agile ISTQB certified and committed individual with excellent communication skills, as well as analytical and troubleshooting skills. Competent, able, keen and ready to adapt to new and changing environments while providing value.",https://devopsdays.org/events/2024-caceres/program/api-testing-cicd
2024,Cáceres,Multi cloud: behind the hypeMarco Pierobon (Thoughtworks)EnglishIntermediateTalk description“We cannot be on only a single cloud”,"“What would happen if our CSP had a catastrophic failure?”, “We need to ensure cloud portability”.These are just some of the recurring themes we might hear in our organizations about operating in the cloud.But is there a clear strategy behind them?About the speakerMarco Pierobon, a seasoned Developer at Thoughtworks, brings 13 years of experience in distributed applications, specializing in cloud technologies, Kubernetes and Terraform. With a proven track record of transforming team approaches from project-based to product-oriented, he’s an advocate for innovation and efficiency. A champion of modernization, Marco routinely assisted in migrating legacy software to web-based platforms.",https://devopsdays.org/events/2024-caceres/program/multicloud
2024,Cáceres,TikTok 🤝 JavaScriptJorge Baumann (Baumannzone)SpanishAllTalk description¿Apps nativas? ¿En serio? En esta charla te demostraré cómo tu humilde navegador web es en realidad un superhéroe disfrazado.Descubre APIs de tu navegador que no sabías ni que existían. Desde grabación multimedia hasta como crear tu propio sistema de filtros de Instagram,"¿quién necesita apps nativas cuando puedes hacer magia con HTML y algo de JavaScript?Prepárate para afrontar el baneo de TikTok en EEUU y para explorar el lado oculto y divertido de la web, donde las únicas limitaciones son tu imaginación y tal vez tu plan de datos.About the speakerSenior Software Engineer. I draw with CSS for a plate of rice.",https://devopsdays.org/events/2024-caceres/program/tik-tok
2024,Cáceres,The TestOps way: A plan to succeed when everything seems lostIgnacio Gázquez Navarrete (Netskope)EnglishAllTalk descriptionNobody is motivated about quality cause they think there is no solution to their chaos? This is your plan! Steps to regaining faith: create a single use case and putting it onto the CI. You will be able to set a precedent for how,"with little, things can change for the better. Check it out!About the speakerIgnacio is a QA with a wealth of experience working hard in startups from different fields: cybersecurity, fintech, ecommerce, human resources, and also in the video game and adio sector.His role has always been to solve problems from scratch that go beyond just being a tester coding use cases.He is a person who is constantly learning, and who has never been afraid of obstacles: he has always tried to solve them in the simplest way to the point where those problems never needed him to be solved again thanks to automation.
A musician in his spare time, he loves playing the piano and producing music, even if that music is not suitable for everyone’s ears xD.",https://devopsdays.org/events/2024-caceres/program/tests-ops
2024,Cáceres,SRE: una odisea en las startupsAnastasia Kondratieva and Diego Martinez Castañeda (Flywire)SpanishAllTalk descriptionFundar una startup nunca es un camino fácil y tampoco lo es saber cuándo incorporar ciertos roles al equipo. En las startups relacionadas con big data los primeros integrantes del equipo suelen ser gente de data,"desarrollo y producto. Solo cuando no queda más remedio se suele acabar recurriendo a alguien con el rol de SRE.Vamos a plantear dos escenarios: en el primero nada más fundar la empresa se decide contar con una SRE para establecer unas bases solidas para el desarrollo del producto: en el segundo la empresa tardó más tiempo en tomar la misma decisión y muchas de las bases y las dinámicas ya estaban establecidas.En esta charla veremos por qué una startup, sea cual sea su producto, necesita contar con un/a SRE en sus fases tempranas y los dolores de cabeza que eso puede evitar en el futuro.About the speakersAnastasia KondratievaSRE en Flywire, mentora en Step4ward, profesora en la UPC School, AWS Community Builder y AWS User Group Sevilla Lead. Madre de gatos. Trabajo en Crocs.Diego Martinez CastañedaAdministrador de sistemas durante 20 años, he evolucionado hacia la nube pública y los roles transversales como DevOps y SRE y me dedico a explicar qué demonios hace un Site Reliability Engineer para que no parezca que jugamos al mus en remoto.",https://devopsdays.org/events/2024-caceres/program/sre-startups
2024,Dallas,Tracy Bannon,KEYNOTE,https://devopsdays.org/events/2024-dallas/program/tracy-bannon
2024,Dallas,Paul Grizzaffi,"Bad Tests Running Wild – Concurrency, Test Data, and Minimal Human Interaction in DevOps",https://devopsdays.org/events/2024-dallas/program/paul-grizzaffi
2024,Dallas,Leslie Martinich,The Future of Work: Engaged Leaders and Empowered Teams,https://devopsdays.org/events/2024-dallas/program/leslie-martinich
